window_index,source_midpoint_mbase,geco22_bpb,geco21_bpb,megabyte1_bpb,nc_prefix_bpb,nc_prefix_current_bpb
6087,24.376077000,1.953644276,1.955310027,1.880668958,1.977776210,1.941658497
6088,24.379149000,1.941871047,1.944186211,1.915222645,1.957988103,1.961238861
6089,24.382221000,1.554254035,1.565517594,1.807457705,1.940222740,1.630749832
6090,24.385293000,1.347219753,1.341119957,1.908573906,1.951674461,1.855990867
6091,24.388365000,1.884346674,1.885346274,1.906173070,1.946897507,1.907932828
6092,24.391437000,1.912392696,1.919608553,1.775335054,1.975697835,1.926075896
6093,24.394509000,1.815229982,1.837939620,1.877842287,1.963357608,1.823886429
6094,24.397581000,1.840535363,1.839888804,1.904977878,1.957236290,1.896420509
6095,24.400653000,1.791641432,1.822451346,1.906830072,1.929669698,1.839104235
6096,24.403725000,1.889798661,1.892650346,1.651719430,1.942521095,1.895147502
6097,24.406797000,1.873684213,1.864878565,1.891481578,1.922394117,1.858065317
6098,24.409869000,1.851313258,1.860359122,1.936093648,1.952171008,1.870909624
6099,24.412941000,1.697188278,1.741550590,1.921413859,1.962190946,1.757866760
6100,24.416013000,0.303258007,0.401797285,1.596813172,1.970650355,1.133896301
6101,24.419085000,0.557532623,0.583460033,1.896806732,1.960852941,1.348038544
6102,24.422157000,1.665223723,1.722053955,1.822848002,1.973009427,1.880399620
6103,24.425229000,1.947659651,1.949215253,1.903194189,1.945821126,1.949458003
6104,24.428301000,1.907157332,1.909935931,1.892608404,1.953106880,1.951134841
6105,24.431373000,1.866912293,1.875437093,1.928507725,1.951821327,1.869309808
6106,24.434445000,1.741125954,1.771125555,1.857155561,1.909937541,1.791983510
6107,24.437517000,1.851277346,1.867582654,1.920154333,1.949586233,1.887054001
6108,24.440589000,1.922437290,1.925196429,1.876595626,1.941545645,1.929023484
6109,24.443661000,1.863479689,1.863155598,1.886473288,1.933328629,1.692456817
6110,24.446733000,1.783988707,1.789650425,1.911759377,1.953882853,1.863993486
6111,24.449805000,1.881436025,1.881181424,1.934514443,1.948375066,1.889943133
6112,24.452877000,1.810293857,1.830751528,1.896222750,1.926628113,1.823378200
6113,24.455949000,1.906982938,1.909770886,1.800292601,1.946084340,1.912451029
6114,24.459021000,1.891327711,1.893751932,1.873027921,1.942067464,1.899177412
6115,24.462093000,1.834409237,1.846822788,1.900037507,1.928613186,1.876815240
6116,24.465165000,1.791593338,1.817361213,1.904476881,1.936224937,1.808754017
6117,24.468237000,1.964245478,1.966119607,1.929039478,1.958893140,1.968474229
6118,24.471309000,1.954347928,1.954412858,1.908182104,1.953550657,1.956829389
6119,24.474381000,1.909761657,1.918577333,1.878809353,1.945508639,1.924089094
6120,24.477453000,1.951391657,1.952068647,1.924962044,1.964186033,1.958889167
6121,24.480525000,1.594948808,1.594059015,1.787007630,1.965209643,1.623855179
6122,24.483597000,1.777068853,1.755657127,1.864697218,1.954116503,1.871028105
6123,24.486669000,1.764353464,1.764425397,1.890047232,1.953274091,1.932084004
6124,24.489741000,1.877441314,1.893402211,1.830357949,1.953840574,1.893124506
6125,24.492813000,1.822763468,1.813388606,1.888692319,1.957888921,1.838504334
6126,24.495885000,1.958145142,1.958751678,1.905540506,1.954451879,1.959201495
6127,24.498957000,1.826453845,1.831318741,1.873056412,1.938334147,1.826769710
6128,24.502029000,1.474636418,1.508362864,1.940814495,1.961110115,1.636159579
6129,24.505101000,1.741906919,1.747658300,1.867317835,1.912380854,1.774066488
6130,24.508173000,1.680923964,1.705955612,1.890056690,1.928208351,1.710551615
6131,24.511245000,1.846584529,1.866860459,1.900626858,1.952861150,1.876533002
6132,24.514317000,1.634489660,1.631567985,1.780556281,1.907361984,1.694708581
6133,24.517389000,1.459634606,1.462031874,1.869366169,1.918209712,1.477645001
6134,24.520461000,1.502612201,1.507652916,1.854461332,1.933348179,1.543983022
6135,24.523533000,1.791829711,1.783816000,1.880522211,1.931573232,1.820265343
6136,24.526605000,1.758873234,1.776601329,1.886872371,1.923144023,1.791008790
6137,24.529677000,1.953931650,1.953383525,1.943106174,1.962745031,1.960638523
6138,24.532749000,1.945394993,1.945948839,1.887290239,1.939457575,1.948486328
6139,24.535821000,1.949108481,1.950513323,1.907166163,1.947532018,1.954944770
6140,24.538893000,1.945746263,1.946365992,1.887283166,1.942189217,1.950117350
6141,24.541965000,1.858654569,1.863705824,1.871149540,1.944229444,1.868427038
6142,24.545037000,1.608531314,1.619081912,1.891115904,1.933588028,1.621649186
6143,24.548109000,1.843099996,1.867531275,1.780025244,1.949961027,1.865633696
6144,24.551181000,1.655164669,1.670781118,1.907103062,1.947928429,1.673649622
6145,24.554253000,1.748389125,1.748023709,1.892304063,1.973235766,1.750997245
6146,24.557325000,1.934544106,1.936240772,1.892117341,1.943910917,1.687807600
6147,24.560397000,1.617368648,1.616892646,1.908596834,1.953755697,1.898817837
6148,24.563469000,1.948180437,1.945742428,1.939101696,1.968233744,1.956197838
6149,24.566541000,1.760938972,1.753018931,1.875833193,1.934851329,1.813110818
6150,24.569613000,1.938686450,1.941514730,1.867054800,1.957099597,1.944417318
6151,24.572685000,1.769805814,1.776290958,1.822446684,1.937494914,1.701768784
6152,24.575757000,1.938098272,1.943108956,1.899095535,1.956844012,1.946883361
6153,24.578829000,1.889516761,1.886271447,1.865659873,1.925443014,1.893545677
6154,24.581901000,1.942989310,1.944444219,1.900059541,1.942445119,1.946494897
6155,24.584973000,1.815667152,1.813086624,1.912053426,1.960905711,1.816570366
6156,24.588045000,1.960105240,1.959552785,1.898734252,1.983356794,1.968943040
6157,24.591117000,1.949321191,1.950936238,1.896570325,1.962561925,1.954304338
6158,24.594189000,1.955969413,1.957254489,1.888726036,1.967592557,1.866161863
6159,24.597261000,1.803803345,1.804507981,1.908310980,1.965237935,1.805033972
6160,24.600333000,1.811960101,1.811784466,1.919317732,1.956241608,1.911254942
6161,24.603405000,1.890016312,1.893357565,1.934639692,1.964697202,1.924408446
6162,24.606477000,1.748670871,1.749817538,1.854225477,1.932531357,1.792588239
6163,24.609549000,1.923779964,1.924288909,1.816098233,1.965706189,1.910741309
6164,24.612621000,1.930882911,1.931648115,1.878966525,1.954740524,1.956982613
6165,24.615693000,1.943568707,1.944811821,1.894687494,1.943080266,1.947303613
6166,24.618765000,1.814804728,1.818300987,1.787580450,1.931980769,1.813828405
6167,24.621837000,1.826746573,1.818756898,1.949502865,1.956261635,1.832574214
6168,24.624909000,1.928465168,1.930270314,1.850245198,1.964178403,1.938177983
6169,24.627981000,1.833670547,1.830872435,1.864955942,1.965937932,1.855220169
6170,24.631053000,1.943122784,1.944089373,1.892512023,1.950843493,1.950058738
6171,24.634125000,1.813285818,1.815449392,1.921088616,1.962189992,1.641238496
6172,24.637197000,1.267177721,1.305421765,1.908103148,1.942394257,1.490549679
6173,24.640269000,1.698493991,1.684737643,1.866313736,1.914611181,1.699344079
6174,24.643341000,1.796826879,1.798236916,1.884195248,1.958046436,1.821312547
6175,24.646413000,1.044074928,1.052119312,1.914897124,1.933924993,1.108438949
6176,24.649485000,1.684746680,1.696680069,1.911969721,1.946155866,1.683089960
6177,24.652557000,1.568714713,1.572958847,1.918284019,1.926626523,1.641936506
6178,24.655629000,1.024210937,1.009695488,1.960752169,1.943374634,1.048187859
6179,24.658701000,1.577021493,1.635636317,1.866020898,1.965756734,1.735606442
6180,24.661773000,1.688281392,1.701710333,1.875607053,1.936899026,1.698812082
6181,24.664845000,1.442697292,1.440332465,1.939768195,1.955516179,1.772307741
6182,24.667917000,1.041074236,1.044707837,1.868219544,1.931759516,1.093164404
6183,24.670989000,0.858705845,0.842026579,1.941059589,1.959216754,0.982872295
6184,24.674061000,0.711332969,0.757053492,1.918337345,1.956539472,0.759831714
6185,24.677133000,0.563449644,0.635138499,1.881768527,1.965222041,0.745423267
6186,24.680205000,0.599636130,0.629608316,1.593273930,1.973025958,0.819080623
6187,24.683277000,1.249598869,1.230856071,1.912512143,1.934719404,1.541703867
6188,24.686349000,1.961261988,1.961083194,1.919133902,1.976084391,1.966703435
6189,24.689421000,1.895625611,1.895981073,1.902965526,1.941202482,1.919430445
6190,24.692493000,1.744371901,1.746709657,1.894385258,1.934318860,1.818738773
6191,24.695565000,1.696809197,1.703835567,1.939347188,1.943809827,1.707729228
6192,24.698637000,1.934703231,1.926116983,1.938073953,1.958791097,1.925470412
6193,24.701709000,1.915653785,1.918868780,1.894122601,1.940690041,1.947060426
6194,24.704781000,1.911534414,1.912902599,1.888443748,1.966934840,1.901008278
6195,24.707853000,1.813020969,1.818790495,1.808433433,1.955667178,1.559955547
6196,24.710925000,1.625887876,1.630801201,1.904537121,1.935681343,1.760198725
6197,24.713997000,1.890095681,1.889332453,1.949746688,1.962619146,1.895336787
6198,24.717069000,1.819539128,1.821531175,1.902360996,1.918800354,1.824910603
6199,24.720141000,1.071760009,1.075474466,1.915697098,1.953821818,1.530360828
6200,24.723213000,1.800344264,1.799730276,1.878959338,1.945843697,1.815193931
6201,24.726285000,1.867399062,1.873382688,1.923990965,1.954049746,1.912963053
6202,24.729357000,1.695872610,1.692466594,1.822762827,1.930069288,1.672958990
6203,24.732429000,1.665853386,1.712563679,1.781051238,1.881856124,1.759676168
6204,24.735501000,1.550048734,1.548452986,1.718263268,1.960460345,1.818252802
6205,24.738573000,0.653993171,0.652263256,1.914952636,1.950328509,0.726439223
6206,24.741645000,0.544542203,0.522707265,1.881955643,1.965593338,0.585077773
6207,24.744717000,1.666725203,1.679421753,1.900735776,1.961850484,1.700071444
6208,24.747789000,1.763651341,1.761453961,1.791606228,1.922738552,1.779585039
6209,24.750861000,1.732717909,1.735271101,1.918026090,1.949595451,1.866227522
6210,24.753933000,1.862081756,1.862886603,1.878003518,1.945920626,1.877887309
6211,24.757005000,1.895164897,1.898717036,1.943186760,1.954081535,1.930648764
6212,24.760077000,1.893592258,1.896530862,1.860442718,1.940420151,1.900962437
6213,24.763149000,1.970966816,1.972776492,1.927236636,1.984185855,1.973941882
6214,24.766221000,1.622934351,1.669785470,1.846254140,1.939154307,1.666332925
6215,24.769293000,1.964917819,1.965349674,1.902244507,1.978356361,1.853886505
6216,24.772365000,1.856708328,1.902884324,1.459312821,1.968284925,1.962226868
6217,24.775437000,1.540123105,1.541735187,1.918488900,1.952089310,1.684154739
6218,24.778509000,1.269989317,1.276514282,1.939944903,1.941465060,1.362241502
6219,24.781581000,1.930868705,1.934767803,1.772414019,1.973841985,1.933741411
6220,24.784653000,1.664601202,1.666222816,1.902188361,1.954336484,1.677923078
6221,24.787725000,1.873555407,1.871354990,1.904560169,1.957899412,1.872770235
6222,24.790797000,1.921423763,1.927421043,1.939144452,1.955296834,1.931955338
6223,24.793869000,1.522759589,1.571716242,1.874583125,1.899846236,1.604497815
6224,24.796941000,1.817937826,1.843125040,1.904927731,1.926276525,1.855770111
6225,24.800013000,1.704894233,1.718734929,1.886565288,1.926018079,1.733129414
6226,24.803085000,1.305901729,1.331740124,1.782281975,1.881401380,1.413759055
6227,24.806157000,1.981083393,1.981199821,1.916006247,1.981528918,1.984922409
6228,24.809229000,1.947275917,1.947670023,1.927806536,1.960740725,1.950604637
6229,24.812301000,1.956150373,1.958608627,1.892239730,1.954245885,1.960093101
6230,24.815373000,1.828188950,1.850285393,1.867309471,1.965203921,1.840782625
6231,24.818445000,1.882601708,1.873324727,1.915513992,1.947104454,1.923376938
6232,24.821517000,1.950114091,1.952203274,1.884182572,1.958373388,1.953083992
6233,24.824589000,0.813707558,0.840001886,1.856550137,1.949300448,0.917049671
6234,24.827661000,1.478071327,1.469564646,1.915830374,1.955735207,1.613838529
6235,24.830733000,1.617811620,1.615573277,1.901786645,1.925346375,1.868558546
6236,24.833805000,1.943466783,1.943849643,1.850660041,1.968330701,1.945047855
6237,24.836877000,1.963899533,1.965600093,1.933163166,1.964936574,1.965674082
6238,24.839949000,1.941085498,1.941499154,1.893524806,1.956781069,1.944821040
6239,24.843021000,1.776380231,1.809979995,1.898026948,1.936308225,1.875094300
6240,24.846093000,1.748005281,1.759613218,1.863088131,1.937905629,1.793391128
6241,24.849165000,1.431136879,1.437681998,1.782619456,1.893332481,1.553644737
6242,24.852237000,1.949543039,1.963998795,1.767348746,1.996065458,1.943992217
6243,24.855309000,1.624971519,1.640482848,1.897098859,1.975259781,1.705763891
6244,24.858381000,1.836839467,1.837794820,1.817580700,1.997968674,1.966985544
6245,24.861453000,1.883010119,1.877379231,1.914282839,1.945624352,1.881460274
6246,24.864525000,1.912490706,1.910854280,1.949107409,1.965998967,1.917463869
6247,24.867597000,1.847616091,1.849440446,1.919215520,1.942677816,1.860712727
6248,24.870669000,1.602393662,1.663002887,1.861732920,1.933356921,1.700298900
6249,24.873741000,1.812987695,1.815336759,1.901432276,1.936384519,1.844063034
6250,24.876813000,1.494488894,1.489537860,1.793159346,1.892590205,1.476509305
6251,24.879885000,1.816548044,1.845838805,1.942568143,1.949023565,1.823482543
6252,24.882957000,1.885317942,1.875239501,1.917623480,1.949452718,1.924240241
6253,24.886029000,1.770910273,1.801942517,1.864804010,1.941693942,1.761221935
6254,24.889101000,1.960633755,1.962281466,1.927753538,1.973041217,1.962831577
6255,24.892173000,1.973927180,1.975127379,1.860297238,1.968737284,1.974802256
6256,24.895245000,1.808163029,1.832480599,1.876094103,1.987614950,1.854333167
6257,24.898317000,1.745656033,1.770872106,1.894246658,1.949180285,1.842901329
6258,24.901389000,1.954824189,1.956255913,1.952702721,1.982484500,1.959892631
6259,24.904461000,1.950088501,1.952363094,1.859046817,1.986732483,1.962773323
6260,24.907533000,1.718437674,1.726262410,1.953738213,1.959306399,1.737530301
6261,24.910605000,1.020350161,1.008553699,1.801646094,1.855134328,0.847443927
6262,24.913677000,1.841609632,1.838526169,1.918173075,1.947306633,1.811203053
6263,24.916749000,1.944868406,1.945287685,1.928531726,1.967606862,1.951547980
6264,24.919821000,1.795859511,1.813370392,1.918099840,1.961519718,1.808542132
6265,24.922893000,1.865203361,1.849034488,1.890806437,1.963026365,1.835269660
6266,24.925965000,1.711871167,1.675633480,1.889503678,1.965277036,1.912148555
6267,24.929037000,1.721847154,1.731190698,1.884004394,1.950541178,1.729281288
6268,24.932109000,1.453625058,1.476863788,1.837384482,1.913750648,1.529050782
6269,24.935181000,1.948137263,1.949687759,1.898885906,1.953146617,1.948792815
6270,24.938253000,1.669759803,1.687556437,1.868761957,1.932666143,1.573972911
6271,24.941325000,1.938592434,1.943448067,1.891905308,1.975862821,1.943916400
6272,24.944397000,1.847869431,1.851035486,1.901589056,1.940107028,1.852172489
6273,24.947469000,1.724708599,1.743187959,1.820914830,1.937271436,1.762842563
6274,24.950541000,1.723246500,1.720424958,1.892668684,1.940150579,1.745326966
6275,24.953613000,1.941711426,1.942792336,1.882893085,1.964584668,1.948562384
6276,24.956685000,1.913130303,1.920469006,1.919390678,1.966317813,1.941641668
6277,24.959757000,1.581489682,1.578764573,1.877152602,1.922934214,1.802230820
6278,24.962829000,1.923587720,1.926399072,1.871285399,1.976298332,1.942766031
6279,24.965901000,1.804724370,1.795983583,1.936726650,1.947188059,1.832761089
6280,24.968973000,1.775131928,1.780266508,1.867988646,1.938528697,1.803091923
6281,24.972045000,1.865879573,1.861910296,1.904354970,1.967686971,1.857476989
6282,24.975117000,1.850088929,1.856875509,1.874477625,1.977128029,1.863806208
6283,24.978189000,1.643504217,1.681676984,1.856069326,1.947366714,1.681539834
6284,24.981261000,1.945068836,1.947535872,1.931394577,1.956642469,1.951353709
6285,24.984333000,1.978208105,1.980241219,1.965797345,1.982104937,1.979697267
6286,24.987405000,1.956154664,1.957697709,1.933387756,1.953156153,1.960002422
6287,24.990477000,1.946818908,1.947942734,1.884116034,1.963739395,1.950142940
6288,24.993549000,1.887185087,1.890979797,1.899086813,1.944100380,1.895745635
6289,24.996621000,1.956125736,1.955613414,1.898401558,1.954393705,1.956722498
6290,24.999693000,1.936875448,1.938463767,1.914801995,1.984426498,1.940087914
6291,25.002765000,1.916296800,1.919653495,1.895917614,1.929664771,1.925737460
6292,25.005837000,1.916666031,1.924382448,1.870937705,1.950769107,1.932118098
6293,25.008909000,1.806222384,1.810161536,1.926577846,1.936431885,1.824157506
6294,25.011981000,1.806811611,1.823624223,1.894413869,1.926949501,1.833717704
6295,25.015053000,1.924539904,1.925015509,1.905232330,1.953138351,1.911921124
6296,25.018125000,1.850036869,1.857498065,1.914995104,1.953946749,1.881040255
6297,25.021197000,1.792214853,1.809370359,1.882659266,1.965624173,1.795641430
6298,25.024269000,1.939215263,1.941751401,1.905663490,1.951732318,1.951347272
6299,25.027341000,1.567051962,1.577481548,1.857904851,1.894035339,1.563375248
